flgs,proto,pkts,bytes,dur,mean,stddev,sum,min,max,rate,category
e,tcp,2,120,0.005875,0.005875,0.0,0.005875,0.005875,0.005875,170.212769,Reconnaissance
e,tcp,2,120,0.001232,0.001232,0.0,0.001232,0.001232,0.001232,811.688354,Reconnaissance
e,tcp,8,794,0.000314,0.000314,0.0,0.000314,0.000314,0.000314,22292.994141,Reconnaissance
e,tcp,2,120,0.000162,0.000162,0.0,0.000162,0.000162,0.000162,6172.839844,Reconnaissance
e,tcp,2,120,4.4e-05,4.4e-05,0.0,4.4e-05,4.4e-05,4.4e-05,22727.273438,Reconnaissance
e s,tcp,5,770,31.557451,0.0,0.0,0.0,0.0,0.0,0.126753,DoS
e,tcp,2,134,3.5e-05,3.5e-05,0.0,3.5e-05,3.5e-05,3.5e-05,28571.427734,Reconnaissance
e,tcp,2,120,8.7e-05,8.7e-05,0.0,8.7e-05,8.7e-05,8.7e-05,11494.25293,Reconnaissance
e,tcp,2,120,0.028145,0.028145,0.0,0.028145,0.028145,0.028145,35.530289,Reconnaissance
e,tcp,2,120,0.019082,0.019082,0.0,0.019082,0.019082,0.019082,52.405407,Reconnaissance
e,tcp,2,120,0.007643,0.007643,0.0,0.007643,0.007643,0.007643,130.838669,Reconnaissance
e,tcp,2,120,0.034883,0.034883,0.0,0.034883,0.034883,0.034883,28.667259,Reconnaissance
e,tcp,2,120,0.040852,0.040852,0.0,0.040852,0.040852,0.040852,24.478607,Reconnaissance
e s,tcp,7,890,31.059538,0.06421,0.120004,0.321051,0.0,0.303847,0.193177,DoS
e,tcp,2,120,0.00013,0.00013,0.0,0.00013,0.00013,0.00013,7692.307617,Reconnaissance
e,tcp,2,120,0.046885,0.046885,0.0,0.046885,0.046885,0.046885,21.328783,Reconnaissance
e,tcp,2,120,0.008551,0.008551,0.0,0.008551,0.008551,0.008551,116.945389,Reconnaissance
e,tcp,2,120,0.01896,0.01896,0.0,0.01896,0.01896,0.01896,52.742619,Reconnaissance
e,icmp,2,324,0.000195,0.000195,0.0,0.000195,0.000195,0.000195,5128.205078,Reconnaissance
e,tcp,3,180,0.000576,0.000576,0.0,0.000576,0.000576,0.000576,3472.222168,Reconnaissance
e,tcp,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
e,tcp,2,120,0.001546,0.001546,0.0,0.001546,0.001546,0.001546,646.830505,Reconnaissance
e,tcp,2,120,0.045515,0.045515,0.0,0.045515,0.045515,0.045515,21.970779,Reconnaissance
e,tcp,9,1615,0.000314,0.000314,0.0,0.000314,0.000314,0.000314,25477.707031,Reconnaissance
e,tcp,2,120,0.02323,0.02323,0.0,0.02323,0.02323,0.02323,43.047783,Reconnaissance
e,tcp,2,120,0.012,0.012,0.0,0.012,0.012,0.012,83.333336,Reconnaissance
e,tcp,9,1615,0.001733,0.001733,0.0,0.001733,0.001733,0.001733,4616.272461,Reconnaissance
e,tcp,2,120,0.058933,0.058933,0.0,0.058933,0.058933,0.058933,16.968422,Reconnaissance
e s,tcp,4,616,25.719198,0.0,0.0,0.0,0.0,0.0,0.116644,DoS
e,tcp,10,1675,0.000419,0.000419,0.0,0.000419,0.000419,0.000419,21479.714844,Reconnaissance
e g,tcp,18,2963,109.384689,0.000181,8e-06,0.000362,0.000173,0.000189,0.155415,Reconnaissance
e,tcp,2,120,5e-05,5e-05,0.0,5e-05,5e-05,5e-05,20000.0,Reconnaissance
e,tcp,10,2391,36.44899,0.099055,0.140084,0.297164,0.0,0.297164,0.24692,DoS
e,tcp,2,120,0.011185,0.011185,0.0,0.011185,0.011185,0.011185,89.405457,Reconnaissance
e,tcp,2,120,0.027075,0.027075,0.0,0.027075,0.027075,0.027075,36.934441,Reconnaissance
e,tcp,2,120,0.045558,0.045558,0.0,0.045558,0.045558,0.045558,21.950041,Reconnaissance
e,tcp,2,120,0.001436,0.001436,0.0,0.001436,0.001436,0.001436,696.378845,Reconnaissance
e,tcp,2,120,0.003603,0.003603,0.0,0.003603,0.003603,0.003603,277.546478,Reconnaissance
e,tcp,2,120,6.7e-05,6.7e-05,0.0,6.7e-05,6.7e-05,6.7e-05,14925.373047,Reconnaissance
e,tcp,2,120,0.000108,0.000108,0.0,0.000108,0.000108,0.000108,9259.258789,Reconnaissance
e s,tcp,5,770,31.624359,0.0,0.0,0.0,0.0,0.0,0.126485,DoS
e,tcp,2,120,3.1e-05,3.1e-05,0.0,3.1e-05,3.1e-05,3.1e-05,32258.064453,Reconnaissance
e,tcp,2,120,0.000373,0.000373,0.0,0.000373,0.000373,0.000373,2680.965332,Reconnaissance
e,tcp,2,120,0.044729,0.044729,0.0,0.044729,0.044729,0.044729,22.356859,Reconnaissance
e,tcp,2,120,0.000105,0.000105,0.0,0.000105,0.000105,0.000105,9523.80957,Reconnaissance
e s,tcp,4,616,28.831705,0.0,0.0,0.0,0.0,0.0,0.104052,DoS
e,tcp,2,120,0.056874,0.056874,0.0,0.056874,0.056874,0.056874,17.582727,Reconnaissance
e,tcp,2,120,0.000275,0.000275,0.0,0.000275,0.000275,0.000275,3636.36377,Reconnaissance
e s,tcp,4,616,32.075432,0.0,0.0,0.0,0.0,0.0,0.09353,DoS
e,tcp,2,120,2.8e-05,2.8e-05,0.0,2.8e-05,2.8e-05,2.8e-05,35714.285156,Reconnaissance
e,tcp,2,120,4e-06,4e-06,0.0,4e-06,4e-06,4e-06,250000.0,Reconnaissance
e,tcp,2,120,0.013128,0.013128,0.0,0.013128,0.013128,0.013128,76.173065,Reconnaissance
e,tcp,2,120,0.003213,0.003213,0.0,0.003213,0.003213,0.003213,311.235596,Reconnaissance
e,tcp,10,1668,32.849606,1.8e-05,3e-05,7e-05,0.0,7e-05,0.273976,DoS
e,tcp,2,120,0.000109,0.000109,0.0,0.000109,0.000109,0.000109,9174.311523,Reconnaissance
e,tcp,6,662,0.000136,0.000136,0.0,0.000136,0.000136,0.000136,36764.707031,Reconnaissance
e,tcp,2,120,5.4e-05,5.4e-05,0.0,5.4e-05,5.4e-05,5.4e-05,18518.517578,Reconnaissance
e,tcp,6,662,0.000166,0.000166,0.0,0.000166,0.000166,0.000166,30120.482422,Reconnaissance
e,tcp,2,120,0.000847,0.000847,0.0,0.000847,0.000847,0.000847,1180.637573,Reconnaissance
e,tcp,2,120,0.000595,0.000595,0.0,0.000595,0.000595,0.000595,1680.672241,Reconnaissance
e,tcp,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
e,tcp,2,120,5.6e-05,5.6e-05,0.0,5.6e-05,5.6e-05,5.6e-05,17857.142578,Reconnaissance
e,tcp,2,120,0.017462,0.017462,0.0,0.017462,0.017462,0.017462,57.267208,Reconnaissance
e s,tcp,4,616,25.703093,0.0,0.0,0.0,0.0,0.0,0.116717,DoS
e s,tcp,7,890,31.398045,0.049608,0.086622,0.24804,0.0,0.221642,0.191095,DoS
e,tcp,2,120,0.001185,0.001185,0.0,0.001185,0.001185,0.001185,843.881897,Reconnaissance
e,tcp,9,1615,0.002616,0.002616,0.0,0.002616,0.002616,0.002616,3058.104004,Reconnaissance
e d,tcp,9,632,5.006387,0.103305,0.102556,0.20661,0.000749,0.205861,1.597959,Reconnaissance
e,tcp,9,1615,0.000301,0.000301,0.0,0.000301,0.000301,0.000301,26578.074219,Reconnaissance
e,tcp,2,120,5.2e-05,5.2e-05,0.0,5.2e-05,5.2e-05,5.2e-05,19230.769531,Reconnaissance
e,tcp,2,120,0.000368,0.000368,0.0,0.000368,0.000368,0.000368,2717.391357,Reconnaissance
eU,udp,1,60,6e-06,6e-06,0.0,6e-06,6e-06,6e-06,0.0,Reconnaissance
e s,tcp,5,770,30.671055,0.0,0.0,0.0,0.0,0.0,0.130416,DoS
e,tcp,2,120,4e-05,4e-05,0.0,4e-05,4e-05,4e-05,25000.0,Reconnaissance
e,tcp,2,120,0.020953,0.020953,0.0,0.020953,0.020953,0.020953,47.725864,Reconnaissance
e s,tcp,5,770,31.784889,0.0,0.0,0.0,0.0,0.0,0.125846,DoS
e,tcp,2,120,4.4e-05,4.4e-05,0.0,4.4e-05,4.4e-05,4.4e-05,22727.273438,Reconnaissance
e,tcp,2,120,0.00074,0.00074,0.0,0.00074,0.00074,0.00074,1351.351318,Reconnaissance
e,tcp,2,120,0.000526,0.000526,0.0,0.000526,0.000526,0.000526,1901.140747,Reconnaissance
e,tcp,2,120,3e-05,3e-05,0.0,3e-05,3e-05,3e-05,33333.335938,Reconnaissance
e s,tcp,5,770,31.454245,0.0,0.0,0.0,0.0,0.0,0.127169,DoS
e,tcp,2,120,6.7e-05,6.7e-05,0.0,6.7e-05,6.7e-05,6.7e-05,14925.373047,Reconnaissance
e s,tcp,4,616,28.911001,0.0,0.0,0.0,0.0,0.0,0.103767,DoS
e,tcp,2,120,0.012955,0.012955,0.0,0.012955,0.012955,0.012955,77.190277,Reconnaissance
e,tcp,2,120,3.4e-05,3.4e-05,0.0,3.4e-05,3.4e-05,3.4e-05,29411.763672,Reconnaissance
e,tcp,2,120,0.000142,0.000142,0.0,0.000142,0.000142,0.000142,7042.253418,Reconnaissance
e,tcp,2,120,0.013789,0.013789,0.0,0.013789,0.013789,0.013789,72.521576,Reconnaissance
e,tcp,2,120,0.01791,0.01791,0.0,0.01791,0.01791,0.01791,55.834728,Reconnaissance
e,tcp,2,120,0.053411,0.053411,0.0,0.053411,0.053411,0.053411,18.722734,Reconnaissance
e,tcp,2,120,0.00103,0.00103,0.0,0.00103,0.00103,0.00103,970.873718,Reconnaissance
e,tcp,2,120,0.019669,0.019669,0.0,0.019669,0.019669,0.019669,50.841427,Reconnaissance
e,tcp,2,120,0.002757,0.002757,0.0,0.002757,0.002757,0.002757,362.713074,Reconnaissance
e,tcp,2,120,0.039042,0.039042,0.0,0.039042,0.039042,0.039042,25.613441,Reconnaissance
e,tcp,2,120,0.028876,0.028876,0.0,0.028876,0.028876,0.028876,34.630836,Reconnaissance
e,tcp,2,120,0.000179,0.000179,0.0,0.000179,0.000179,0.000179,5586.592285,Reconnaissance
e s,tcp,13,3872,25.747158,1.573186,2.224821,4.719558,0.0,4.719558,0.466071,DoS
e,tcp,2,120,0.002537,0.002537,0.0,0.002537,0.002537,0.002537,394.166351,Reconnaissance
e,tcp,6,662,0.000258,0.000258,0.0,0.000258,0.000258,0.000258,19379.845703,Reconnaissance
e,tcp,2,120,0.000984,0.000984,0.0,0.000984,0.000984,0.000984,1016.260132,Reconnaissance
e,tcp,10,1623,0.043789,0.043789,0.0,0.043789,0.043789,0.043789,205.531067,DoS
e,tcp,2,120,0.000189,0.000189,0.0,0.000189,0.000189,0.000189,5291.005371,Reconnaissance
e,tcp,2,120,0.016537,0.016537,0.0,0.016537,0.016537,0.016537,60.470463,Reconnaissance
e,tcp,2,120,6.4e-05,6.4e-05,0.0,6.4e-05,6.4e-05,6.4e-05,15625.0,Reconnaissance
e,tcp,2,120,5.4e-05,5.4e-05,0.0,5.4e-05,5.4e-05,5.4e-05,18518.517578,Reconnaissance
e,tcp,2,120,3e-05,3e-05,0.0,3e-05,3e-05,3e-05,33333.335938,Reconnaissance
e,tcp,2,120,0.045156,0.045156,0.0,0.045156,0.045156,0.045156,22.145452,Reconnaissance
e,tcp,2,120,0.001672,0.001672,0.0,0.001672,0.001672,0.001672,598.086121,Reconnaissance
e,tcp,9,1615,0.000586,0.000586,0.0,0.000586,0.000586,0.000586,13651.87793,Reconnaissance
e,tcp,2,120,0.020116,0.020116,0.0,0.020116,0.020116,0.020116,49.711674,Reconnaissance
e s,tcp,6,830,30.883837,0.002877,0.005754,0.014386,0.0,0.014386,0.161897,DoS
e,tcp,10,1632,55.274654,7.5e-05,0.000106,0.000224,0.0,0.000224,0.162823,DoS
e,tcp,2,120,0.065441,0.065441,0.0,0.065441,0.065441,0.065441,15.280941,Reconnaissance
e,tcp,2,120,0.000458,0.000458,0.0,0.000458,0.000458,0.000458,2183.40625,Reconnaissance
e g,tcp,6,548,26.133783,0.111782,0.038311,0.223564,0.073471,0.150093,0.191323,DoS
e g,tcp,6,548,27.209326,0.124573,0.022235,0.249147,0.102338,0.146809,0.183761,DoS
e,tcp,2,120,0.00014,0.00014,0.0,0.00014,0.00014,0.00014,7142.856934,Reconnaissance
e,tcp,2,120,0.000147,0.000147,0.0,0.000147,0.000147,0.000147,6802.721191,Reconnaissance
e,tcp,2,120,0.006046,0.006046,0.0,0.006046,0.006046,0.006046,165.398605,Reconnaissance
e,tcp,2,120,4.9e-05,4.9e-05,0.0,4.9e-05,4.9e-05,4.9e-05,20408.164062,Reconnaissance
e,tcp,2,120,0.039988,0.039988,0.0,0.039988,0.039988,0.039988,25.007502,Reconnaissance
e,tcp,2,120,0.000849,0.000849,0.0,0.000849,0.000849,0.000849,1177.856323,Reconnaissance
e,tcp,2,120,0.002324,0.002324,0.0,0.002324,0.002324,0.002324,430.292603,Reconnaissance
e,tcp,2,120,9.8e-05,9.8e-05,0.0,9.8e-05,9.8e-05,9.8e-05,10204.082031,Reconnaissance
e,tcp,2,120,0.065048,0.065048,0.0,0.065048,0.065048,0.065048,15.373262,Reconnaissance
e,tcp,2,120,0.000489,0.000489,0.0,0.000489,0.000489,0.000489,2044.989746,Reconnaissance
e,tcp,2,120,0.000401,0.000401,0.0,0.000401,0.000401,0.000401,2493.765625,Reconnaissance
e,tcp,2,120,6.3e-05,6.3e-05,0.0,6.3e-05,6.3e-05,6.3e-05,15873.015625,Reconnaissance
e,tcp,2,120,0.066626,0.066626,0.0,0.066626,0.066626,0.066626,15.009156,Reconnaissance
e,tcp,2,120,5.4e-05,5.4e-05,0.0,5.4e-05,5.4e-05,5.4e-05,18518.517578,Reconnaissance
e s,tcp,7,890,30.12874,0.02942,0.045561,0.147102,0.0,0.117639,0.199145,DoS
e,tcp,2,120,0.000932,0.000932,0.0,0.000932,0.000932,0.000932,1072.961426,Reconnaissance
e,tcp,2,120,6.9e-05,6.9e-05,0.0,6.9e-05,6.9e-05,6.9e-05,14492.75293,Reconnaissance
e s,tcp,6,830,31.297476,0.006542,0.013084,0.032711,0.0,0.032711,0.159757,DoS
e,tcp,2,120,0.018194,0.018194,0.0,0.018194,0.018194,0.018194,54.963177,Reconnaissance
e s,tcp,5,770,32.147739,0.0,0.0,0.0,0.0,0.0,0.124426,DoS
e s,tcp,4,616,31.083513,0.0,0.0,0.0,0.0,0.0,0.096514,DoS
e,tcp,6,662,0.000279,0.000279,0.0,0.000279,0.000279,0.000279,17921.146484,Reconnaissance
e,tcp,10,1675,0.000644,0.000644,0.0,0.000644,0.000644,0.000644,13975.155273,Reconnaissance
e,tcp,2,120,0.034418,0.034418,0.0,0.034418,0.034418,0.034418,29.054564,Reconnaissance
e,tcp,2,120,0.003223,0.003223,0.0,0.003223,0.003223,0.003223,310.269928,Reconnaissance
e,tcp,2,120,0.034567,0.034567,0.0,0.034567,0.034567,0.034567,28.929327,Reconnaissance
e s,tcp,5,770,30.657091,0.0,0.0,0.0,0.0,0.0,0.130476,DoS
e,tcp,2,120,7.2e-05,7.2e-05,0.0,7.2e-05,7.2e-05,7.2e-05,13888.888672,Reconnaissance
e s,tcp,5,770,32.059116,0.0,0.0,0.0,0.0,0.0,0.12477,DoS
e,tcp,2,120,0.01865,0.01865,0.0,0.01865,0.01865,0.01865,53.619301,Reconnaissance
e,tcp,2,120,0.049793,0.049793,0.0,0.049793,0.049793,0.049793,20.083143,Reconnaissance
e,tcp,10,2273,54.81395,3e-05,5.2e-05,0.00012,0.0,0.00012,0.164192,DoS
e,tcp,2,120,0.0318,0.0318,0.0,0.0318,0.0318,0.0318,31.446539,Reconnaissance
e s,tcp,7,890,30.889172,0.044215,0.076092,0.221073,0.0,0.195059,0.194243,DoS
e,tcp,2,120,0.000768,0.000768,0.0,0.000768,0.000768,0.000768,1302.083252,Reconnaissance
e,tcp,2,120,0.020256,0.020256,0.0,0.020256,0.020256,0.020256,49.368088,Reconnaissance
e s,tcp,5,676,28.912476,0.00755,0.013077,0.0302,0.0,0.0302,0.138349,DoS
e,tcp,2,120,1.9e-05,1.9e-05,0.0,1.9e-05,1.9e-05,1.9e-05,52631.582031,Reconnaissance
e,tcp,2,120,0.018637,0.018637,0.0,0.018637,0.018637,0.018637,53.656704,Reconnaissance
e,tcp,2,120,0.009977,0.009977,0.0,0.009977,0.009977,0.009977,100.23053,Reconnaissance
e,tcp,2,120,0.059782,0.059782,0.0,0.059782,0.059782,0.059782,16.727444,Reconnaissance
e s,tcp,6,830,31.283964,0.018101,0.036202,0.090506,0.0,0.090506,0.159826,DoS
e,tcp,2,120,4.1e-05,4.1e-05,0.0,4.1e-05,4.1e-05,4.1e-05,24390.244141,Reconnaissance
e,tcp,2,120,0.024753,0.024753,0.0,0.024753,0.024753,0.024753,40.399143,Reconnaissance
e,tcp,2,120,0.037086,0.037086,0.0,0.037086,0.037086,0.037086,26.964354,Reconnaissance
e,tcp,2,120,2.1e-05,2.1e-05,0.0,2.1e-05,2.1e-05,2.1e-05,47619.046875,Reconnaissance
e,tcp,2,120,0.028507,0.028507,0.0,0.028507,0.028507,0.028507,35.079105,Reconnaissance
e s,tcp,5,770,30.759998,0.0,0.0,0.0,0.0,0.0,0.130039,DoS
e,tcp,2,120,0.000184,0.000184,0.0,0.000184,0.000184,0.000184,5434.782715,Reconnaissance
e,tcp,2,120,0.0002,0.0002,0.0,0.0002,0.0002,0.0002,5000.0,Reconnaissance
e,tcp,2,120,0.001025,0.001025,0.0,0.001025,0.001025,0.001025,975.609741,Reconnaissance
e,tcp,10,1408,0.000366,0.000366,0.0,0.000366,0.000366,0.000366,24590.164062,Reconnaissance
e g,tcp,13,946,673.602783,0.010346,0.01691,0.041382,0.000229,0.039631,0.017815,Reconnaissance
e,tcp,9,616,7.504554,0.100746,0.100215,0.201492,0.000531,0.200961,1.066019,Reconnaissance
e,tcp,2,120,0.002005,0.002005,0.0,0.002005,0.002005,0.002005,498.753143,Reconnaissance
e,tcp,2,120,0.00015,0.00015,0.0,0.00015,0.00015,0.00015,6666.666504,Reconnaissance
e,tcp,2,120,0.000912,0.000912,0.0,0.000912,0.000912,0.000912,1096.491211,Reconnaissance
e,tcp,2,120,0.031864,0.031864,0.0,0.031864,0.031864,0.031864,31.383381,Reconnaissance
e s,tcp,5,770,31.326384,0.0,0.0,0.0,0.0,0.0,0.127688,DoS
e,tcp,2,120,0.027612,0.027612,0.0,0.027612,0.027612,0.027612,36.216137,Reconnaissance
e,tcp,2,120,0.022247,0.022247,0.0,0.022247,0.022247,0.022247,44.949883,Reconnaissance
e,tcp,2,120,0.000794,0.000794,0.0,0.000794,0.000794,0.000794,1259.445801,Reconnaissance
e,tcp,2,120,6.2e-05,6.2e-05,0.0,6.2e-05,6.2e-05,6.2e-05,16129.032227,Reconnaissance
e,tcp,11,2560,0.155491,0.155491,0.0,0.155491,0.155491,0.155491,64.312408,Reconnaissance
e,tcp,2,120,9.8e-05,9.8e-05,0.0,9.8e-05,9.8e-05,9.8e-05,10204.082031,Reconnaissance
e s,tcp,4,616,28.568653,0.0,0.0,0.0,0.0,0.0,0.10501,DoS
e,tcp,5,1454,54.705631,0.014773,0.020867,0.04432,0.0,0.044284,0.073119,DoS
e,tcp,2,120,8e-05,8e-05,0.0,8e-05,8e-05,8e-05,12500.0,Reconnaissance
e s,tcp,4,616,30.955189,0.0,0.0,0.0,0.0,0.0,0.096914,DoS
e,tcp,2,120,0.027631,0.027631,0.0,0.027631,0.027631,0.027631,36.191235,Reconnaissance
e,tcp,2,120,0.000799,0.000799,0.0,0.000799,0.000799,0.000799,1251.564453,Reconnaissance
e s,tcp,6,830,30.42308,0.003718,0.007436,0.018589,0.0,0.018589,0.164349,DoS
e,tcp,2,120,0.003455,0.003455,0.0,0.003455,0.003455,0.003455,289.435608,Reconnaissance
e,tcp,2,120,0.008033,0.008033,0.0,0.008033,0.008033,0.008033,124.486496,Reconnaissance
e s,tcp,6,830,31.268213,0.012153,0.024306,0.060764,0.0,0.060764,0.159907,DoS
e,tcp,2,120,0.016051,0.016051,0.0,0.016051,0.016051,0.016051,62.301414,Reconnaissance
e,tcp,2,120,0.00055,0.00055,0.0,0.00055,0.00055,0.00055,1818.181885,Reconnaissance
e,tcp,2,120,0.04886,0.04886,0.0,0.04886,0.04886,0.04886,20.46664,Reconnaissance
e,tcp,2,120,0.000487,0.000487,0.0,0.000487,0.000487,0.000487,2053.387939,Reconnaissance
e,tcp,2,120,0.0127,0.0127,0.0,0.0127,0.0127,0.0127,78.740158,Reconnaissance
e,tcp,2,120,0.0002,0.0002,0.0,0.0002,0.0002,0.0002,5000.0,Reconnaissance
e,tcp,2,120,0.000211,0.000211,0.0,0.000211,0.000211,0.000211,4739.336426,Reconnaissance
e,tcp,2,120,0.021456,0.021456,0.0,0.021456,0.021456,0.021456,46.60701,Reconnaissance
e,tcp,2,120,3e-05,3e-05,0.0,3e-05,3e-05,3e-05,33333.335938,Reconnaissance
e,tcp,9,1615,0.000391,0.000391,0.0,0.000391,0.000391,0.000391,20460.357422,Reconnaissance
e,tcp,2,120,0.000719,0.000719,0.0,0.000719,0.000719,0.000719,1390.820557,Reconnaissance
e,tcp,2,120,1.3e-05,1.3e-05,0.0,1.3e-05,1.3e-05,1.3e-05,76923.078125,Reconnaissance
e s,tcp,5,770,31.516506,0.0,0.0,0.0,0.0,0.0,0.126918,DoS
e,tcp,2,120,0.04491,0.04491,0.0,0.04491,0.04491,0.04491,22.266756,Reconnaissance
eU,udp,1,60,6e-05,6e-05,0.0,6e-05,6e-05,6e-05,0.0,Reconnaissance
e,tcp,6,662,0.000161,0.000161,0.0,0.000161,0.000161,0.000161,31055.900391,Reconnaissance
e,tcp,2,120,0.000608,0.000608,0.0,0.000608,0.000608,0.000608,1644.736938,Reconnaissance
e,tcp,2,120,3.3e-05,3.3e-05,0.0,3.3e-05,3.3e-05,3.3e-05,30303.029297,Reconnaissance
e g,tcp,6,548,26.927864,0.11429,0.026999,0.22858,0.087291,0.141289,0.185681,DoS
e,tcp,8,548,11.008241,0.001101,0.000425,0.003302,0.000547,0.00158,0.635887,Reconnaissance
e s,tcp,5,770,32.065948,0.0,0.0,0.0,0.0,0.0,0.124743,DoS
e,tcp,3,180,0.000807,0.000807,0.0,0.000807,0.000807,0.000807,2478.314941,Reconnaissance
e,tcp,2,120,0.001176,0.001176,0.0,0.001176,0.001176,0.001176,850.340149,Reconnaissance
e,tcp,2,120,0.00051,0.00051,0.0,0.00051,0.00051,0.00051,1960.784424,Reconnaissance
e,tcp,2,120,0.004003,0.004003,0.0,0.004003,0.004003,0.004003,249.812637,Reconnaissance
e g,tcp,6,548,26.853722,0.118288,0.025251,0.236576,0.093037,0.143539,0.186194,DoS
e,tcp,2,120,0.00021,0.00021,0.0,0.00021,0.00021,0.00021,4761.904785,Reconnaissance
e,tcp,2,120,4.8e-05,4.8e-05,0.0,4.8e-05,4.8e-05,4.8e-05,20833.332031,Reconnaissance
e s,tcp,5,770,31.553257,0.0,0.0,0.0,0.0,0.0,0.12677,DoS
e,tcp,2,120,0.001627,0.001627,0.0,0.001627,0.001627,0.001627,614.628113,Reconnaissance
e,tcp,2,120,0.003882,0.003882,0.0,0.003882,0.003882,0.003882,257.599182,Reconnaissance
e,tcp,2,120,0.000927,0.000927,0.0,0.000927,0.000927,0.000927,1078.748657,Reconnaissance
e,tcp,2,120,0.000104,0.000104,0.0,0.000104,0.000104,0.000104,9615.384766,Reconnaissance
e,tcp,2,120,0.00098,0.00098,0.0,0.00098,0.00098,0.00098,1020.408142,Reconnaissance
e,tcp,2,120,0.000119,0.000119,0.0,0.000119,0.000119,0.000119,8403.361328,Reconnaissance
e s,tcp,4,616,31.100027,0.0,0.0,0.0,0.0,0.0,0.096463,DoS
e s,tcp,4,616,25.370132,0.0,0.0,0.0,0.0,0.0,0.118249,DoS
e,tcp,2,120,0.049909,0.049909,0.0,0.049909,0.049909,0.049909,20.036467,Reconnaissance
e,tcp,2,120,0.017341,0.017341,0.0,0.017341,0.017341,0.017341,57.666805,Reconnaissance
e,tcp,2,120,0.052538,0.052538,0.0,0.052538,0.052538,0.052538,19.033842,Reconnaissance
e,tcp,2,120,0.010636,0.010636,0.0,0.010636,0.010636,0.010636,94.020309,Reconnaissance
e,tcp,2,120,5.6e-05,5.6e-05,0.0,5.6e-05,5.6e-05,5.6e-05,17857.142578,Reconnaissance
e,tcp,2,120,0.002011,0.002011,0.0,0.002011,0.002011,0.002011,497.265045,Reconnaissance
e,tcp,2,120,0.029977,0.029977,0.0,0.029977,0.029977,0.029977,33.35891,Reconnaissance
e,tcp,2,120,9.6e-05,9.6e-05,0.0,9.6e-05,9.6e-05,9.6e-05,10416.666016,Reconnaissance
e g,tcp,6,548,27.16721,0.119861,0.027326,0.239723,0.092535,0.147188,0.184045,DoS
e,tcp,2,120,7.8e-05,7.8e-05,0.0,7.8e-05,7.8e-05,7.8e-05,12820.513672,Reconnaissance
e,tcp,2,120,0.057518,0.057518,0.0,0.057518,0.057518,0.057518,17.38586,Reconnaissance
e,tcp,2,120,0.013413,0.013413,0.0,0.013413,0.013413,0.013413,74.554535,Reconnaissance
e,tcp,2,120,3.9e-05,3.9e-05,0.0,3.9e-05,3.9e-05,3.9e-05,25641.027344,Reconnaissance
e s,tcp,5,770,30.265163,0.0,0.0,0.0,0.0,0.0,0.132165,DoS
e,tcp,9,1615,0.001338,0.001338,0.0,0.001338,0.001338,0.001338,5979.07373,Reconnaissance
e,tcp,2,120,0.001248,0.001248,0.0,0.001248,0.001248,0.001248,801.282104,Reconnaissance
e,tcp,6,662,0.000145,0.000145,0.0,0.000145,0.000145,0.000145,34482.757812,Reconnaissance
e,tcp,2,120,0.071808,0.071808,0.0,0.071808,0.071808,0.071808,13.926024,Reconnaissance
e,tcp,2,120,2.8e-05,2.8e-05,0.0,2.8e-05,2.8e-05,2.8e-05,35714.285156,Reconnaissance
e,tcp,2,120,0.001903,0.001903,0.0,0.001903,0.001903,0.001903,525.486084,Reconnaissance
e s,tcp,10,700,7.504436,0.10397,0.102849,0.207941,0.001121,0.20682,1.199291,Reconnaissance
e,tcp,2,120,0.00353,0.00353,0.0,0.00353,0.00353,0.00353,283.286102,Reconnaissance
e,tcp,2,120,0.013009,0.013009,0.0,0.013009,0.013009,0.013009,76.869858,Reconnaissance
e,icmp,1,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
e,icmp,1,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
e,tcp,10,1562,32.891048,0.00063,0.000891,0.001891,0.0,0.001891,0.273631,DoS
e,tcp,2,120,0.000215,0.000215,0.0,0.000215,0.000215,0.000215,4651.163086,Reconnaissance
e,tcp,2,120,0.033076,0.033076,0.0,0.033076,0.033076,0.033076,30.233402,Reconnaissance
e s,tcp,5,770,32.023361,0.0,0.0,0.0,0.0,0.0,0.124909,DoS
e,tcp,2,134,2.2e-05,2.2e-05,0.0,2.2e-05,2.2e-05,2.2e-05,45454.546875,Reconnaissance
e,tcp,2,120,0.000331,0.000331,0.0,0.000331,0.000331,0.000331,3021.148193,Reconnaissance
e,tcp,2,120,0.041121,0.041121,0.0,0.041121,0.041121,0.041121,24.318476,Reconnaissance
eU,udp,1,342,0.000156,0.000156,0.0,0.000156,0.000156,0.000156,0.0,Reconnaissance
e,tcp,2,120,0.016521,0.016521,0.0,0.016521,0.016521,0.016521,60.529026,Reconnaissance
e,tcp,2,120,0.004033,0.004033,0.0,0.004033,0.004033,0.004033,247.954361,Reconnaissance
e,tcp,2,120,0.015227,0.015227,0.0,0.015227,0.015227,0.015227,65.672813,Reconnaissance
e,tcp,2,120,0.000858,0.000858,0.0,0.000858,0.000858,0.000858,1165.501099,Reconnaissance
